Record,Sample Date,Sample Year,Sample Time (local),Sample Location,Sample Lat/Long - Latitude,Sample Lat/Long - Longitude,Water Temperature (approximate),Sampling Platform,Continent,Country,Sample waters,"Sample location (Urban, Rural, Remote)",Notes,"Depth of Water Body (approximate, FW only)",Exposed rocks present in sampling area? (FW only),Substrate Type (FW only),Lab Fields,Sample Volume (L),Number of Filters,Sediment Load,Blue–Round,Blue–Round < 1.5 mm new,Blue–Round 1.6-3.1 mm,Blue–Round 3.2-5 mm,Blue–Round 5.1-9.6 mm,Blue–Filament,Blue–Filament  < 1.5 mm new,Blue–Filament 1.6-3.1 mm ,Blue–Filament 3.2-5 mm,Blue–Filament 5.1-9.6 mm,Blue–Other Shape,Blue–Other Shape  < 1.5 mm new,Blue–Other Shape  1.6-3.1 mm,Blue–Other Shape 3.2-5 mm,Blue–Other Shape 5.1-9.6 mm,Red–Round,Red–Round  < 1.5 mm new,Red–Round  1.6-3.1 mm ,Red–Round 3.2-5 mm,Red–Round 5.1-9.6 mm,Red–Filament,Red–Filament  < 1.5 mm new,Red–Filament 1.6-3.1 mm ,Red–Filament 3.2-5 mm,Red–Filament 5.1-9.6 mm,Red–Other Shape,Red–Other Shape  < 1.5 mm new,Red–Other Shape 1.6-3.1 mm ,Red–Other Shape 3.2-5 mm,Red–Other Shape 5.1-9.6 mm,Transparent–Round,Transparent–Round  < 1.5 mm new,Transparent–Round 1.6-3.1 mm,Transparent–Round 3.2-5 mm,Transparent–Round 5.1-9.6 mm,Transparent–Filament,Transparent–Filament  < 1.5 mm new,Transparent–Filament  1.6-3.1 mm,Transparent–Filament 3.2-5 mm,Transparent–Filament 5.1-9.6 mm,Transparent–Other Shape,Transparent–Other Shape  < 1.5 mm new,Transparent–Other Shape  1.6-3.1 mm,Transparent–Other Shape 3.2-5 mm,Transparent–Other Shape 5.1-9.6 mm,Black–Round,Black–Round  < 1.5 mm new,Black–Round  1.6-3.1 mm,Black–Round 3.2-5 mm,Black–Round 5.1-9.6 mm,Black–Filament,Black–Filament  < 1.5 mm new,Black–Filament 1.6-3.1 mm,Black–Filament 3.2-5 mm,Black–Filament 5.1-9.6 mm,Black–Other Shape,Black–Other Shape  < 1.5 mm new,Black–Other Shape 1.6-3.1 mm,Black–Other Shape 3.2-5 mm,Black–Other Shape 5.1-9.6 mm,Green–Round  ,Green–Filament,Green–Other Shape,Other Color–Round,Other Color–Round  < 1.5 mm new,Other Color–Round 1.6-3.1 mm ,Other Color–Round 3.2-5 mm,Other Color–Round 5.1-9.6 mm,Other Color–Filament,Other Color–Filament  < 1.5 mm new,Other Color–Filament 1.6-3.1 mm,Other Color–Filament 3.2-5 mm,Other Color–Filament 5.1-9.6 mm,Other Color–Other Shape,Other Color–Other Shape  < 1.5 mm new,Other Color–Other Shape  1.6-3.1 mm,Other Color–Other Shape 3.2-5 mm,Other Color–Other Shape 5.1-9.6 mm,Total Blue,Total Blue <1.5mm,Total Blue 1.6-3.1 mm,Total Blue 3.2-5 mm,Total Blue 5.1-9.6,Total Red,Total Red <1.5 mm,Total Red 1.6-3.1 mm,Total Red 3.2-5 mm,Total Red 5.1-9.6 mm,Total Transparent,Total Transparent <1.5 mm,Total Transparent 1.6-3.1 mm,Total Transparent 3.2-5 mm,Total Transparent 5.1-9.6 mm,Total Black,Total Black <1.5 mm,Total Black  1.6-3.1 mm ,Total Black 3.2-5 mm,Total Black 5.1-9.6 mm,Total Other Color ,Total Other Color <1.5 mm,Total Other Color  1.6-3.1 mm ,Total Other Color  3.2-5 mm,Total Other Color  5.1-9.6 mm,Total Round,Total Filament,Total Other Shape,Total Pieces,Total Pieces/L,Sample Jar Material,Plastic Type,Lab Notes,,,0
1972,10/17/2015,2015,13:45,Prickly Pear Creek,46.660833,-111.975556,,Shore,North America,USA,Stream,,Downstream of Helen WWTP. Water was cold,0.0508,Yes,Cobbles (tennis ball to basketball size);Cobbles (tennis ball to basketball size),,1.025,2,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.9756097561,Plastic,2,Small filtration app. Filter 1: other color: black and transparent. Filter 2: zero plastics.,,,
1973,10/17/2015,2015,14:15,Missouri River,46.713611,-111.808056,,Shore,North America,USA,River,,Upstream of York Rd Bridge WWTP. Water was cold,0.0508,Yes,Cobbles (tennis ball to basketball size);Cobbles (tennis ball to basketball size),,1.03,1,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,2,Small filtration app. Zero plastics,,,
1974,10/17/2015,2015,14:55,Missouri River,46.763889,-111.887778,,Shore,North America,USA,River,,Hauser Dam. Water was cold,0.0254,Yes,Cobbles (tennis ball to basketball size),,1,1,Medium,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Plastic,2,"Small filtration app. 1.6-3.1 mm black filament; possibly weathered, not counted; I broke it into 3 pieces. Blue filament is slightly faded and thin. Examined for FTIR analysis 10Jun2017; removed one <1.5mm transparent other shape- fragment of film.",,,
1975,10/17/2015,2015,15:25,Prickly Pear Creek,46.633611,-111.979167,,Shore,North America,USA,Stream,,Upstream of Helen WWTP. Water was cold,0.0508,Yes,Gravel (small beetle to tennis ball size);Gravel (small beetle to tennis ball size),,1,1,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,2,Small filtration app. Zero plastics,,,
1997,7/1/2016,2016,16:00,Chilnualna Creek in Yosemite National Park,37.56602,-119.60841,10,Wading,North America,USA,Stream,,"I took this sample upstream of a trail, and near an impacted campsite. I was wearing a bathing suit while I took the sample. ",0.6096,Yes,Bedrock/Hardpan,,1.025,3,Low,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9756097561,Plastic,1,Zero plastics on first and third filter. ,,,
2002,7/6/2016,2016,18:44,"Agawa Bay, Ontario",47.3272091,-84.61280297,,Wading,North America,Canada,Lake,Remote,campground,,No,Cobbles (tennis ball to basketball size);Sand (gritty between fingers),,1.2,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,,Zero plastics,,,
2004,4/6/2016,2016,21:20,"Sand Harbor, Lake Tahoe",39.20166,-119.93027,9,Shore,North America,USA,Lake,,"Steph's Clothing - 100% Hemp Beanie,  Black Synthetic Sweatshirt, 100% Cotton Shirt, 98% Cotton 2% Spandex Pants, Leather Boots with Rubber(?) Sole. Chris' Clothing: Black Wool Jacket with Synthetic Stitching, 100% Cotton Shirt, 100% Cotton Pants,  Leather Boots with Rubber(?) Sole",0.3048,Yes,Sand (gritty between fingers),,1.035,1,Low,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,4,3.8647343,Plastic,1,Other color: blue and clear. Small filtration app.,,,
2006,5/27/2016,2016,12:48,"Missouri River, downstream of Fort Benton, MT",47.95801,-110.42145,10,Wading,North America,USA,River,,wearing dark blue synthetic at sampling,0.6096,No,Mud/Silt/Clay (not gritty between fingers),,1.035,1,Heavy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,Zero plastics. Small filtration app. Filamentous algae.,,,
2007,6/6/2016,2016,13:32,"Missouri River, Fort Peck Reservoir, Montana",47.64997,-107.42167,10,Canoe,North America,USA,Lake,,wearing dark blue synthetic at sampling,3.048,No,Unknown,,1.025,1,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,Zero plastics. High conc. of green algae. Small filtration app.,,,
2008,6/10/2016,2016,13:00,"Missouri River, downstream Fort Peck, Montana",48.08305,-105.29962,1.666666667,Wading,North America,USA,River,,wearing dark blue synthetic at sampling,0.6096,No,Unknown,,1.075,2,Heavy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,Zero plastics. Small filtration app. Sample bottle was blue,,,
2009,6/20/2016,2016,13:00,"Missouri River, downstream Fort Peck, Montana",48.07852,-103.22146,10,Wading,North America,USA,River,,wearing dark blue synthetic at sampling,0.6096,No,Bedrock/Hardpan,,1.075,1,Heavy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,Zero plastics,,,
2011,6/28/2016,2016,13:10,"Missouri River, Lake Sakakawea (reservoir), ND",47.51529,-101.63465,18.33333333,Wading,North America,USA,Lake,,wearing black synthetic at sampling,0.6096,Yes,Bedrock/Hardpan,,1.05,1,Heavy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9523809524,Plastic,1,Sample bottle was blue. One red cotton fiber,,,
2012,7/5/2016,2016,20:03,"Missouri River, Bismarck, ND",46.66378,-100.70026,15.55555556,Canoe,North America,USA,River,,wearing black synthetic at sampling,3.048,No,Unknown,,1.1,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,Zero plastics,,,
2013,7/12/2016,2016,10:56,"Missouri River, Lake Oahe (reservoir), south of Mobridge, SD",45.51621,-100.37885,21.11111111,Wading,North America,USA,Lake,,,1.2192,No,"Artificial (concrete channel, etc.)",,1.05,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9523809524,Plastic,1,Small filtration app.,,,
2014,7/8/2016,2016,16:08,stream bed,46.28152569,-122.1170131,8.5,Shore,North America,USA,Stream,Remote,,,,;,,1.05,1,Heavy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,Zero plastics,,,
2015,7/8/2016,2016,15:23,shoreline ,46.28079277,-122.1175461,15.9,Shore,North America,USA,Lake,,,100,Yes,Boulder (car to basketball size);Boulder (car to basketball size),,1.035,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,Zero plastics. Small filtration app.,,,
2016,7/9/2016,2016,13:41,River shoreline ,46.43967016,-121.9996748,12.5,Shore,North America,USA,River,Remote,,3,Yes,;Cobbles (tennis ball to basketball size),,1.02,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,Zero plastics. Small filtration app.,,,
2021,7/15/2016,2016,10:38,north fork reservoir of the Clackamas River. sample taken approx. 6 inches below the surface.,45.239921,-122.2590195,18,Dock/Jetty,North America,USA,Lake,Rural,sample taken off of dock next to concrete boat launch area,,Yes,"Cobbles (tennis ball to basketball size);Gravel (small beetle to tennis ball size);Sand (gritty between fingers);Artificial (concrete channel, etc.)",,1.075,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,Zero plastics,,,
2022,7/15/2016,2016,9:17,oak grove fork of the Clackamas,45.08087711,-122.0390257,11,Shore,North America,USA,Stream,,"oak grove fork of the Clackamas River. drains a few lakes and recreation areas. sample taken at a campground, approx 5 inches from the surface. sample retaken 4X to avoid sediment. no matter there are always a few grains, likely due to the natural stream's movement of substrate. ",2,Yes,Boulder (car to basketball size);Cobbles (tennis ball to basketball size);Gravel (small beetle to tennis ball size);Sand (gritty between fingers),,1.075,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0.9302325581,Plastic,1,The piece was very small. Examined for FTIR Analysis on 11Jun2017; unable to find any plastics.,,,
2023,7/14/2016,2016,14:20,Clackamas River ,45.01852116,-121.9985343,13,Wading,North America,USA,River,,,3,Yes,Cobbles (tennis ball to basketball size);Gravel (small beetle to tennis ball size);Sand (gritty between fingers),,1.1,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9090909091,Plastic,1,The piece was coated in green algae,,,
2024,7/14/2016,2016,11:22,Olalli Lake,44.8046004,-121.7899822,19,Wading,North America,USA,Lake,Remote,"to accommodate for still water of the lake, rinsing and sample taken while walking/ wading slowly forward away from shore.",,Yes,Boulder (car to basketball size);Cobbles (tennis ball to basketball size);Gravel (small beetle to tennis ball size);Sand (gritty between fingers),,1.075,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9302325581,Plastic,1,,,,
2025,7/14/2016,2016,8:54,breitenbush lake,44.76633995,-121.7834678,16,Wading,North America,Canada,Lake,Remote,"this lake is at 5500 ft and sits on the edge of the warm springs Indian reservation. sample taken while wading slowly away from shore to avoid sediment. This is a difficult site to access by road, but also sits on the PCT. ",,Yes,Cobbles (tennis ball to basketball size);Gravel (small beetle to tennis ball size);Mud/Silt/Clay (not gritty between fingers),,1.1,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,Zero plastics,,,
2028,7/18/2016,2016,14:15,"Woodland Park, Grand Marais, MI",46.67454156,-85.98693201,,Wading,North America,USA,Lake,Rural,,,Yes,Gravel (small beetle to tennis ball size);Gravel (small beetle to tennis ball size),,1.075,1,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,,,,
2033,7/20/2016,2016,14:35,Bear Lake in Rocky Mountain National Park,40.31255,-105.64703,17,Shore,North America,USA,Lake,,None,1,Yes,Cobbles (tennis ball to basketball size);Gravel (small beetle to tennis ball size);Sand (gritty between fingers),,1.05,2,Low,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9523809524,Plastic,2,Zero plastics on filter 1. Both filters were processed on the small filtration app.,,,
2034,7/26/2016,2016,9:46,"Marquette, MI Maritime Museum Beach",46.5482078,-87.37914031,,Wading,North America,USA,Lake,Urban,,,No,Sand (gritty between fingers);Sand (gritty between fingers),,1.05,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,Zero plastics,,,
2036,5/29/2016,2016,11:40,"North Fork Specimen Creek, Gallatin Range",45.063837,-111.022546,1.7,Shore,North America,USA,Stream,,,0.1016,Yes,Cobbles (tennis ball to basketball size),,1.04,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,Zero plastics. Small filtration app.,,,
2037,5/29/2016,2016,16:05,"Specimen Creek (near trailhead), Gallatin Range",45.012408,-111.080124,,Shore,North America,USA,Stream,,Thermometer broke so couldn't measure temperature.,0.1016,Yes,Cobbles (tennis ball to basketball size),,1.04,1,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,Zero plastics. Small filtration app.,,,
2038,6/26/2016,2016,19:32,"Mission Creek (by trailhead), Absaroka Range",45.595851,-110.407389,8.3,Shore,North America,USA,Stream,,,0.0762,Yes,Cobbles (tennis ball to basketball size),,1.035,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,Zero plastics. Small filtration app.,,,
2039,7/3/2016,2016,12:25,"Middle Lake, Bitterroot Range",45.892152,-114.275178,10,Shore,North America,USA,Lake,,,0.1778,No,Sand (gritty between fingers),,1.05,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,Zero plastics. Small filtration app.,,,
2040,7/3/2016,2016,13:20,"Baker Lake, Bitterroot Range",45.891777,-114.262316,12.2,Shore,North America,USA,Lake,,,0.127,Yes,Cobbles (tennis ball to basketball size);Gravel (small beetle to tennis ball size);Sand (gritty between fingers),,1.04,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,Zero plastics. Small filtration app.,,,
2041,7/24/2016,2016,12:50,"Glacier Lake, Crazy Mountains",46.048777,-110.342901,8.9,Shore,North America,USA,Lake,,,0.1016,Yes,Cobbles (tennis ball to basketball size),,1.035,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,Zero plastics. Small filtration app.,,,
2042,7/24/2016,2016,15:30,"Upper Twin Lake, Crazy Mountains",46.043592,-110.313596,13.3,Shore,North America,USA,Lake,,,0.1524,Yes,Boulder (car to basketball size);Cobbles (tennis ball to basketball size);Gravel (small beetle to tennis ball size);Sand (gritty between fingers),,1.05,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,Zero plastics. Small filtration app.,,,
